job_id,company_name,title,description,location,remote_allowed,formatted_experience_level,formatted_work_type,skills_desc,normalized_salary,application_url
3894552287,Tata Consultancy Services,Service Now Developer,"Technical/Functional Skills

Skillset Requirements For The Role

 Experience with development and implementation of ServiceNow ITSM modules - Incident Management, Problem Management, Configuration Management, Change Management, Knowledge Management, etc. Experience in HR service delivery would be an added benefit. Experience with extending the ServiceNow schema to develop custom applications and working on ServiceNow platform capabilities and tools like Discovery, Orchestration, and other applic","Cupertino, CA",False,Entry level,Full-time,Service Now,0.0,https://ibegin.tcs.com/iBegin/jobs/306850J
3894553088,Tata Consultancy Services,Adobe Campaign Team Lead and Architect,"1Role:Adobe Campaign Team Lead and Architect -full-time (on-site in New Jersey or New York, NY)

2Required Technical Skill Set**

Adobe Campaign Classic8 complete features hands on experiencesSQL,HTML5,CSS,Javascripts.Adobe Campaign, Integration with AEM, Analytics, AEP, TargetMarketing campaign functionality expert

3No of Requirements**1

4Desired Experience Range**10 to 15 years professional experience, with 6+ years on Adobe Campaign

5Location of Requirement USA

Desired Competencies (Techn","Tucson, AZ",False,Mid-Senior level,Full-time,Adobe Campaign,0.0,https://ibegin.tcs.com/iBegin/jobs/306873J
3894553090,Tata Consultancy Services,Network Security Engineer,"Must Have Technical/Functional Skills

 Industry-related experience as a Senior Network Engineer or Network Administrator Solid background in network administration and architecture In-depth understanding of communication protocols (mainly TCP/IP), web traffic encryption/decryption, PKI and certificates Familiarity with network access control model and network security Experience with network diagnostic, monitoring, and analysis tools Strong troubleshooting skills and the ability to work indepen","Charlotte, NC",False,Entry level,Full-time,Network Security,0.0,https://ibegin.tcs.com/iBegin/jobs/306851J
3894553094,Tata Consultancy Services,Engineering Project Manager,"Technical/Functional Skills

Collaborate with stakeholders such as product managers, engineering teams, quality assurance, and SRE team to define release scope, schedule, and objectives. Develop a comprehensive release plan that outlines key milestones, dependencies, and resources required for successful delivery.Act as a central point of contact for all release-related activities and facilitate communication and alignment across various teams. Coordinate with development, testing, deployment, a","Cupertino, CA",False,Mid-Senior level,Full-time,Project Management,0.0,https://ibegin.tcs.com/iBegin/jobs/306840J
3894554000,Tata Consultancy Services,Java Technical Architect,"Experience developing web applications using J2EE (Strong, expert level)  Experience in Core Java, Spring Boot,Kafka, hibernate (Strong, expert level)  Experience working with tools like Git, Maven, JFrog, UDeploy.  Expertise developing enterprise-level web applications and RESTful APIs using MicroServices, with demonstrable production-scale experience.  Demonstrate strong design and programming skills using JSON, Web Services, XML, XSLT, PL/SQL in Unix and Windows environments.  Background work","Bentonville, AR",False,Mid-Senior level,Full-time,Java Architecture,0.0,https://ibegin.tcs.com/iBegin/jobs/306869J
3894554004,Tata Consultancy Services,Salesforce Developer,"Minimum 7 years of Salesforce development experience

Experienced with APEX, Lightning slow and LWS (Lightning web component)Good knowledge of apex classes, apex triggers, batch processes (Advance Apex), etc.Good knowledge of SOQL and SOSL queriesProficiency with RESTful web services design and documentationDesirable to have Platform Developer I certification and Platform Developer II certificationExperience in Service, Sales, Marketing & Health cloud implementationsQuality Management (QMS) know","Raritan, NJ",False,Entry level,Full-time,Salesforce(SFDC),0.0,https://ibegin.tcs.com/iBegin/jobs/306845J
3894586029,Collabera,Python Full-Stack Developer,"Job Title: Python Full-stack Engineer 
Location: Addison, TX / Chicago, IL / Denver, CO
Looking For:

Unit Testing
Python Development (version 3.8+)
Multi-threading & multi-processing
UI Development using Django
UI Development using Angular
MySQL - Backend development
team is on-prem and deploys all their code to a Linux server/environment, so she is looking for someone who has 7+ years of experience in a large, enterprise team, preferably working and deploying their Python code in an on-prem/Li","Chicago, IL",False,Entry level,Contract,"Python,Django,Angular,UI",0.0,https://collabera.com/join-us/careers/career-detail/?post=348186&refid=col_linkedin
3894889617,Elite Dental Partners,Dental Hygienist - Sign On Bonus Available,"
Dental Hygienist (RDH) Location: St. Louis, MO (63135) Position Type: Full-Time$5000.00 Sign On Bonus Available Pay: $40.00-$72.00 per hour potential + Sign-On Bonus General Overview

Are you ready to create healthier, happier smiles? Do you have a passion for advancing your career through continuous education and embracing cutting-edge technology? If your answer is yes, consider joining our Elite team. Ferguson Dental Group is actively seeking a Dental Hygienist to become part of our patient-f","St Louis, MO",False,Entry level,Full-time,"



PI0901fd69edf8-29463-33240703",116480.0,https://www.click2apply.net/66181b7ff62c7473ca232ed9
3894890082,American Equipment Holdings,Sr. Software Developer,"Kanawha Scales & Systems, a division of American Equipment Holdings, is one of the leading Industrial Weighing solutions providers in the United States. Over the years, our ability to grow and set ourselves apart from the competition is the result of a tried and true philosophy – take care of our customers and take care of our people.
We also believe that our people matter, which is why we are committed to providing our team members with competitive wages, attractive benefit offerings, and abund","West Virginia, United States",False,Mid-Senior level,Full-time,"




PI964391762657-29463-34233370",0.0,https://www.click2apply.net/66181a6a0b9f5d7be49c47f8
3894890946,HORST Engineering,Senior Manufacturing Engineer,"Job Summary:The Senior Manufacturing Engineer is a subject matter expert (SME) for manufacturing processes of precision machined components. This role is responsible for the development of manufacturing methods and operation sheets created through the translation of customer technical data, specifications, and contracts. As a SME, this role will peer review the work of others, provide troubleshooting support to operations, and make judgement decisions as it pertains to the interpretation of cust","East Hartford, CT",False,Mid-Senior level,Full-time,"



PIbc7ee413ec41-29463-34233440",0.0,https://www.click2apply.net/66181def0b9f5d7be49c8650
3894899896,OtterBase,Lead Data Engineer,"Description: We a recruiting a Lead Data Engineer for a midsized company in the Middle Tennessee area. This candidate will be tasked without building out a greenfield modern data solution for an admittedly archaic data environment. The ideal candidate has build a Data Lake House previously and has experience with Python, Cloud, NoSQL, and Databricks or Snowflake. This is a remote position with 5% travel to the Nashville area. 
 
 Responsibilities/skills: 
 - Lead a team of data engineers to desi","Nashville, TN",True,Mid-Senior level,Full-time,"Lead, Data, Engineer, Python, Databricks, Snowflake, AWS, Amazon Web Services, MongoDB",167500.0,http://usa.applybe.com/?a=5230755445.0
3894901700,Temp Care Childcare Staffing,Sub.  Preschool Teacher / Aide,"This position services San Mateo and San Francisco County and will require commuting to multiple cities depending on the assignment (the larger the radius you are willing to commute the more opportunities are available to you). All positions are located in person and require attendance at the facility. Temp Care is a full staffing service for Early Childhood Educators. We recruit and place Teachers and Aides in temporary and permanent positions, ranging from infant care through school age. We ha","Daly City, CA",False,Entry level,Full-time,"



PIbda165683984-29463-34233542",0.0,https://www.click2apply.net/661821370b9f5d7be49cd49a
